05-01 18:23:45.247 I/om.streamfr.app( 4621): Background concurrent mark compact GC freed 3893KB AllocSpace bytes, 10(1484KB) LOS objects, 49% free, 12MB/24MB, paused 8.172ms,42.104ms total 355.622ms
05-01 18:23:58.016 W/gle.android.gms( 1606): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~57S_fR0TvGVzg9B8YsgPeA==/com.streamfr.app-LEPjIGdb4bUAAiOsv1E6gA==/base.apk' with 1 weak references
05-01 18:24:01.450 I/om.streamfr.app( 4621): Background concurrent mark compact GC freed 12MB AllocSpace bytes, 89(2960KB) LOS objects, 49% free, 10MB/21MB, paused 800us,13.468ms total 485.836ms
05-01 18:24:02.558 I/om.streamfr.app( 4621): NativeAlloc concurrent mark compact GC freed 8412KB AllocSpace bytes, 1(104KB) LOS objects, 49% free, 13MB/26MB, paused 9.836ms,3.711ms total 265.140ms
05-01 18:24:03.544 I/Zygote  (  391): Process 4601 exited due to signal 9 (Killed)
05-01 18:24:03.561 I/Zygote  (  391): Process 4130 exited due to signal 9 (Killed)
05-01 18:24:03.570 I/Zygote  (  391): Process 4161 exited due to signal 9 (Killed)
05-01 18:24:03.597 I/om.streamfr.app( 4621): NativeAlloc concurrent mark compact GC freed 10MB AllocSpace bytes, 0(0B) LOS objects, 49% free, 13MB/27MB, paused 2.821ms,24.799ms total 349.023ms
05-01 18:24:05.081 W/om.streamfr.app( 4621): Entry not found
05-01 18:24:05.098 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{4e97b71 com.android.cts.priv.ctsshim/10184} BLOCKED
05-01 18:30:41.059 V/WindowManager(  610):         {null m=CLOSE f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{880ee3d u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0xe4a6246 sb=Rect(0, 0 - 2400, 1080) eb=Rect(0, 0 - 2400, 1080) d=0 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity}
05-01 18:30:41.077 V/WindowManagerShell( 1028): onTransitionReady (#39) android.os.BinderProxy@48c9172: {id=39 t=OPEN f=0x0 trk=0 r=[0@Point(0, 0)] c=[{null m=OPEN f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{a65e722 u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0x3f42958 sb=Rect(0, 0 - 0, 0) eb=Rect(0, 0 - 2400, 1080) d=-1->0 r=-1->1:-1 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity},{null m=CLOSE f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{880ee3d u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0x59e9ab1 sb=Rect(0, 0 - 2400, 1080) eb=Rect(0, 0 - 2400, 1080) d=0 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity}]}
05-01 18:30:41.078 V/WindowManagerShell( 1028): Transition doesn't have explicit remote, search filters for match for {id=39 t=OPEN f=0x0 trk=0 r=[0@Point(0, 0)] c=[{null m=OPEN f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{a65e722 u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0x3f42958 sb=Rect(0, 0 - 0, 0) eb=Rect(0, 0 - 2400, 1080) d=-1->0 r=-1->1:-1 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity},{null m=CLOSE f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{880ee3d u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0x59e9ab1 sb=Rect(0, 0 - 2400, 1080) eb=Rect(0, 0 - 2400, 1080) d=0 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity}]}
05-01 18:30:41.079 V/WindowManagerShell( 1028): start default transition animation, info = {id=39 t=OPEN f=0x0 trk=0 r=[0@Point(0, 0)] c=[{null m=OPEN f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{a65e722 u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0x3f42958 sb=Rect(0, 0 - 0, 0) eb=Rect(0, 0 - 2400, 1080) d=-1->0 r=-1->1:-1 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity},{null m=CLOSE f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{880ee3d u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0x59e9ab1 sb=Rect(0, 0 - 2400, 1080) eb=Rect(0, 0 - 2400, 1080) d=0 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity}]}
05-01 18:30:41.132 D/CoreBackPreview(  610): Window{10db1a3 u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@e7c0059, mPriority=0, mIsAnimationCallback=false}
05-01 18:30:41.202 I/ActivityTaskManager(  610): Displayed com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity for user 0: +245ms
05-01 18:30:41.244 W/JobScheduler(  610): Job didn't exist in JobStore: c365770 {androidx.work.systemjobscheduler} #u0a209/2 @androidx.work.systemjobscheduler@com.streamfr.app/androidx.work.impl.background.systemjob.SystemJobService
05-01 18:30:41.284 I/ImeTracker(  610): com.streamfr.app:dc47be7e: onRequestHide at ORIGIN_SERVER reason HIDE_UNSPECIFIED_WINDOW fromUser false
05-01 18:30:41.285 I/ImeTracker(  610): com.streamfr.app:dc47be7e: onCancelled at PHASE_SERVER_SHOULD_HIDE
05-01 18:30:41.287 I/GoogleInputMethodService( 6550): GoogleInputMethodService.onStartInput():1986 onStartInput(EditorInfo{EditorInfo{packageName=com.streamfr.app, inputType=0, inputTypeString=NULL, enableLearning=false, autoCorrection=false, autoComplete=false, imeOptions=0, privateImeOptions=null, actionName=UNSPECIFIED, actionLabel=null, initialSelStart=-1, initialSelEnd=-1, initialCapsMode=0, label=null, fieldId=0, fieldName=null, extras=null, hintText=null, hintLocales=[]}}, false)
05-01 18:30:41.290 W/PackageConfigPersister(  610): App-specific configuration not found for packageName: com.streamfr.app and userId: 0
05-01 18:30:41.487 D/CoreBackPreview(  610): Window{ef1387a u0 Splash Screen com.streamfr.app EXITING}: Setting back callback null
05-01 18:30:41.488 W/InputManager-JNI(  610): Input channel object 'ef1387a Splash Screen com.streamfr.app (client)' was disposed without first being removed with the input manager!
05-01 18:30:41.680 D/CoreBackPreview(  610): Window{60c3ae4 u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity}: Setting back callback null
05-01 18:30:41.682 W/InputManager-JNI(  610): Input channel object '60c3ae4 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity (client)' was disposed without first being removed with the input manager!
05-01 18:30:41.988 I/AppsFilter(  610): interaction: PackageSetting{c448792 com.android.microdroid.empty_payload/10194} -> PackageSetting{c83580b com.streamfr.app/10209} BLOCKED
05-01 18:30:41.992 D/ShortcutService(  610): changing package: com.streamfr.app userId0
05-01 18:30:41.992 D/ShortcutService(  610): handlePackageChanged: com.streamfr.app user=0
05-01 18:30:41.992 D/ShortcutService(  610): rescanPackageIfNeeded 0@com.streamfr.app, forceRescan=true , isNewApp=true
05-01 18:30:41.992 D/ShortcutService(  610): Package com.streamfr.app has 0 manifest shortcut(s), and 0 share target(s)
05-01 18:30:41.992 D/CarrierSvcBindHelper( 1229): onPackageModified: com.streamfr.app
05-01 18:30:41.992 I/AiAiEcho( 1608): AppFetcherImpl onPackageChanged com.streamfr.app.
05-01 18:30:41.994 D/PackageUpdatedTask( 1315): Package updated: mOp=UPDATE packages=[com.streamfr.app]
05-01 18:30:41.994 I/AiAiEcho( 1608): AppIndexer Package:[com.streamfr.app] UserProfile:[0] Enabled:[true].
05-01 18:30:41.994 I/AiAiEcho( 1608): AppFetcherImplV2 updateApps package:[com.streamfr.app], userId:[0], reason:[package is updated.].
05-01 18:30:42.013 D/ImsResolver( 1229): maybeAddedImsService, packageName: com.streamfr.app
05-01 18:32:29.392 I/Zygote  (  391): Process 1797 exited due to signal 9 (Killed)
05-01 18:32:29.402 I/Zygote  (  391): Process 4954 exited due to signal 9 (Killed)
05-01 18:33:10.219 I/MediaFocusControl(  610): requestAudioFocus() from uid/pid 10209/7248 AA=USAGE_MEDIA/CONTENT_TYPE_MOVIE clientId=android.media.AudioManager@56d1956androidx.media3.exoplayer.AudioFocusManager$$ExternalSyntheticLambda0@bb02dd7 callingPack=com.streamfr.app req=1 flags=0x0 sdk=35
05-01 18:33:18.674 I/MediaSessionStack(  610): addSession to bottom of stack | record: com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0)
05-01 18:33:18.674 D/MediaSessionService(  610): Media button session is changed to com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0)
05-01 18:33:18.684 I/MediaPlayerList( 1196): Adding wrapped media player: com.streamfr.app at key: 1
05-01 18:33:18.685 I/MediaPlayerList( 1196): onMediaKeyEventSessionChanged: token=com.streamfr.app
05-01 18:33:18.688 I/MediaSessionService(  610): tempAllowlistTargetPkgIfPossible callingPackage:com.google.android.bluetooth targetPackage:com.streamfr.app reason:MediaSessionRecord:android.support.v4.media.session.command.GET_EXTRA_BINDER [WIU] [FGS]
05-01 18:33:18.690 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=671811, actions=7339653, custom actions=[], active item id=0, error=null}
05-01 18:33:18.691 D/MediaSessionService(  610): onSessionActiveStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=671811, actions=7339653, custom actions=[], active item id=0, error=null}
05-01 18:33:18.692 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=671814, actions=7339653, custom actions=[], active item id=0, error=null}
05-01 18:33:18.702 I/MediaPlayerList( 1196): Adding wrapped media player: com.streamfr.app at key: 2
05-01 18:33:18.702 I/MediaPlayerList( 1196): onMediaKeyEventSessionChanged: token=com.streamfr.app
05-01 18:33:18.732 W/InteractionJankMonitor( 7248): Initializing without READ_DEVICE_CONFIG permission. enabled=false, interval=1, missedFrameThreshold=3, frameTimeThreshold=64, package=com.streamfr.app
05-01 18:33:18.752 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=671873, actions=7339653, custom actions=[], active item id=0, error=null}
05-01 18:33:18.754 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:18.755 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:18.793 W/AudioMediaPlayerWrapper( 1196): onQueueChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:18.794 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=671915, actions=7339669, custom actions=[], active item id=0, error=null}
05-01 18:33:18.795 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=671916, actions=7339669, custom actions=[], active item id=0, error=null}
05-01 18:33:18.801 I/MediaFocusControl(  610): requestAudioFocus() from uid/pid 10209/7248 AA=USAGE_MEDIA/CONTENT_TYPE_MOVIE clientId=android.media.AudioManager@56d1956androidx.media3.exoplayer.AudioFocusManager$$ExternalSyntheticLambda0@cf44a2b callingPack=com.streamfr.app req=1 flags=0x0 sdk=35
05-01 18:33:18.801 I/MediaSessionStack(  610): onPlaybackStateChanged - Pushing session to top | record: com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0)
05-01 18:33:18.801 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=671923, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:33:18.810 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=671931, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:33:18.818 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:18.820 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:18.828 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:18.831 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:18.833 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:18.835 W/AudioMediaPlayerWrapper( 1196): onQueueChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:18.837 W/AudioMediaPlayerWrapper( 1196): onQueueChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:19.051 W/om.streamfr.app( 7248): Accessing hidden method Ljava/security/spec/ECParameterSpec;->setCurveName(Ljava/lang/String;)V (unsupported, reflection, allowed)
05-01 18:33:21.041 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=-1, buffered position=-1, speed=0.0, updated=674162, actions=7339651, custom actions=[], active item id=0, error=null}
05-01 18:33:21.041 W/AudioMediaPlayerWrapper( 1196): onQueueChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:21.042 W/AudioMediaPlayerWrapper( 1196): onQueueChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:21.044 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:21.044 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:21.662 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=PLAYING(3), position=-1, buffered position=-1, speed=0.0, updated=674782, actions=7339651, custom actions=[], active item id=0, error=null}
05-01 18:33:21.670 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=PLAYING(3), position=-1, buffered position=-1, speed=0.0, updated=674790, actions=7339651, custom actions=[], active item id=0, error=null}
05-01 18:33:21.688 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:21.688 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:24.674 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=PLAYING(3), position=-1, buffered position=-1, speed=0.0, updated=677796, actions=7339651, custom actions=[], active item id=0, error=null}
05-01 18:33:24.675 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:24.679 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:24.703 W/droid.bluetooth( 1196): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~57S_fR0TvGVzg9B8YsgPeA==/com.streamfr.app-LEPjIGdb4bUAAiOsv1E6gA==/base.apk' with 1 weak references
05-01 18:33:24.704 W/droid.bluetooth( 1196): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~Mt04jecrFFSlInn2rOQQpg==/com.streamfr.app-RCJi8cMSaF5mk8NYZTN1eA==/base.apk' with 1 weak references
05-01 18:33:27.676 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=PLAYING(3), position=-1, buffered position=-1, speed=0.0, updated=680797, actions=7339651, custom actions=[], active item id=0, error=null}
05-01 18:33:27.677 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:27.678 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:30.678 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=PLAYING(3), position=-1, buffered position=-1, speed=0.0, updated=683800, actions=7339651, custom actions=[], active item id=0, error=null}
05-01 18:33:30.680 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:30.681 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:33.681 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=PLAYING(3), position=-1, buffered position=-1, speed=0.0, updated=686803, actions=7339651, custom actions=[], active item id=0, error=null}
05-01 18:33:33.682 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:33.682 W/AudioMediaPlayerWrapper( 1196): onPlaybackStateChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:34.229 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=687351, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:33:34.231 W/AudioMediaPlayerWrapper( 1196): onQueueChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:34.231 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=687353, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:33:34.238 W/AudioMediaPlayerWrapper( 1196): onQueueChanged(): com.streamfr.app tried to update with no new data
05-01 18:33:34.240 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=687361, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:33:34.241 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=687362, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:33:34.242 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=687363, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:33:34.245 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_671780582661/8 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=12512, buffered position=12512, speed=0.0, updated=687366, actions=7339667, custom actions=[], active item id=0, error=null}
